Class,regulators,gene,locus_tag,t0,t1,t2,t3,t4,t5,t6,t7,t8,g135,g150,g180
J,"SigF+, RsfA+",katX,BSU38630,0,-0.7,0.2,5.3,5.3,4.5,4.2,4.4,3.5,-0.6,-0.5,-0.5
K,"SigF+, RsfA-",rsfA,BSU37620,0,-1.9,1.9,5.6,5.4,4.7,4.3,4.5,4,-1.9,-1.6,-1.6
K,"SigF+, RsfA-",spoIIR,BSU36970,0,-2.5,-1,1.4,1.1,0.2,0.6,-0.1,0.2,-0.2,-0.6,0
L,"Spo0A+, SigF+",sigF,BSU23450,0,1.4,5.7,5.7,5.5,4.9,4.5,5.1,4.8,-2,-1.9,-1.7
L,"Spo0A+, SigF+",sigG,BSU15330,0,0.2,4.6,5.9,6.5,6.3,5.9,5.9,6,0.8,0.3,1.1
L,"Spo0A+, SigF+",spoIIAA,BSU23470,0,1.5,5.7,5.7,5.7,4.9,4.4,4.8,4.4,-2.3,-2,-2.2
L,"Spo0A+, SigF+",spoIIAB,BSU23460,0,1.3,5.8,5.5,5.5,4.7,4.2,4.7,4.4,-2.4,-1.9,-2.2
M,"SigF+, SpoIIID+",spoIVB,BSU24230,0,-0.3,-0.1,4.6,4.8,7.2,6.7,6.6,6.8,1.6,1.2,1.6
N,"SigE+, SigF+",spoIIP,BSU25530,0,-0.2,1.6,5.2,5,4.8,4.7,4.5,4.8,-0.2,-0.2,-0.1
N,"SigE+, SigF+",yrrS,BSU27300,0,0.3,0.8,1.9,1.5,0.9,0.3,0.4,-0.1,0.4,0.2,0.8
N,"SigE+, SigF+",yutH,BSU32270,0,0.1,0.5,4.3,4.4,4.3,4,3.8,3.6,-0.2,0.2,0.1
O,"Spo0A+, SigE+, SpoIIID+",putB,BSU03200,0,3.6,-3.2,-1.7,-0.5,0.4,0.1,-1.1,-0.2,-4.1,-4.1,-4.2
O,"Spo0A+, SigE+, SpoIIID+",putC,BSU03210,0,4.1,-2.6,-0.7,0.4,1,1.2,0.3,1.2,-3.9,-3.8,-3.9
P,"GerR+, SpoIIID-",cotC,BSU17700,0,-0.2,-0.3,0,-0.7,-1.1,-0.9,0.5,2,-0.4,-1.9,-1.5
Q,"GerR-, SpoIIID-, SigE+",phoB,BSU05740,0,0,0.7,5.3,5.2,5.1,5.2,4.7,4.9,1,1.1,1.3
Q,"GerR-, SpoIIID-, SigE+",spoIIIAA,BSU24430,0,-0.1,3,6.3,5.3,5.2,4.6,4.4,3.8,0.1,0.3,0.3
Q,"GerR-, SpoIIID-, SigE+",spoIIIAB,BSU24420,0,-0.1,2.5,6,5.1,4.8,4.4,4.1,2.9,-0.1,0,0.1
Q,"GerR-, SpoIIID-, SigE+",ydhF,BSU05730,0,0,0.3,4.3,4.2,4,4.4,3.8,4.3,0.9,0.8,1.1
Q,"GerR-, SpoIIID-, SigE+",yobN,BSU19020,0,0.2,0.9,4.2,3.4,3.3,2.6,2.4,2.4,0.2,0,0
R,"GerR-, SpoIIID+, SigE+",spoIIIC,BSU26390,0,1,0.4,4.9,6.9,7.9,7.3,7,7.1,1.5,1.4,1.8
R,"GerR-, SpoIIID+, SigE+",spoIVCA,BSU25770,0,1.3,1.4,5.1,5.6,5.4,5.2,5,5,1.7,1.5,1.8
S,"GerR-, SigE+",cypA,BSU26740,0,0.3,0.3,5,4.9,4.5,3.7,3.7,3.2,1.1,1.1,1.1
S,"GerR-, SigE+",kapD,BSU31470,0,0.4,0.4,2.2,2.5,2.7,3.6,3.8,4.6,0.1,0,0.2
S,"GerR-, SigE+",sbp,BSU15270,0,-0.8,-1.4,-2.1,-2.7,-2.9,-3.5,-3.3,-3.7,0.8,0.4,0.4
S,"GerR-, SigE+",spoIIM,BSU23530,0,0.1,1.5,4.5,3.2,3.2,1.8,1.9,0.7,0.5,0.6,0.6
S,"GerR-, SigE+",ybaS,BSU01590,0,0,0,0.6,0.4,0.2,0.4,0.2,-0.4,1.9,1.5,1.6
S,"GerR-, SigE+",yclG,BSU03680,0,0.5,0.1,0.7,0.5,0.5,1.5,1.6,3.6,1.8,1.5,1.9
S,"GerR-, SigE+",yfnE,BSU07300,0,0.3,-0.3,1.3,1.1,3.6,6,6.2,6.6,1.3,0.9,1.1
S,"GerR-, SigE+",yhjL,BSU10550,0,0.6,0.7,-0.3,-0.6,-0.7,-0.5,0.1,0.3,0.3,0.3,0.4
S,"GerR-, SigE+",yqhV,BSU24440,0,0,2.7,5.6,4.7,4.6,3.7,3.7,3.2,0.2,0.2,0.3
T,"GerR+, SigE+",cotB,BSU36050,0,0.4,0.1,3.2,3.8,6.6,8.2,8.5,8.3,0.3,0.5,0.6
T,"GerR+, SigE+",cotG,BSU36070,0,-1,-0.8,-1.1,-2.2,-4.3,1.6,2.1,2.1,-1.8,-3.8,-3.4
T,"GerR+, SigE+",cotZ,BSU11740,0,0.2,0.1,4.3,4.6,7.9,8.6,8.7,8.7,-0.5,-0.6,-0.3
U,"SigE+, SpoIIID+",asnO,BSU10790,0,-0.5,-0.3,4.6,5.9,6.9,7.3,6.9,6.6,-0.1,0,0.1
U,"SigE+, SpoIIID+",cotF,BSU40530,0,0,-0.1,2.7,4.1,8.7,8.7,8.5,8.5,0.2,0.4,0.5
U,"SigE+, SpoIIID+",cotJA,BSU06890,0,-0.1,2,7.6,8.3,8,7.7,7.6,7.3,0.7,0.6,0.7
U,"SigE+, SpoIIID+",cotJB,BSU06900,0,-0.1,1.7,8,8.5,8.7,7.8,8,7.4,0.3,0.5,0.6
U,"SigE+, SpoIIID+",cotJC,BSU06910,0,-0.1,1.7,8.3,8.7,8.7,7.8,8.1,7.3,0.2,0.4,0.6
U,"SigE+, SpoIIID+",cotT,BSU12090,0,-1,-1.1,2.2,4.9,7.2,7.3,7.4,7.4,-0.3,-0.5,-0.5
U,"SigE+, SpoIIID+",cwlJ,BSU02600,0,-0.1,0,5.5,6.8,7.4,7.3,7.5,7,0,0.4,0.4
U,"SigE+, SpoIIID+",gerR,BSU15090,0,-0.7,2.5,6.9,7,7.1,5.8,6.3,5.8,1.7,1.3,1.6
U,"SigE+, SpoIIID+",mpr,BSU02240,0,1.3,1.5,3.4,4.2,4.6,3.8,3.2,2.8,-1.5,-1.5,-1.7
U,"SigE+, SpoIIID+",proH,BSU18480,0,0.8,1.6,3.8,4.3,4.2,3.5,2.8,3.1,0.5,0.6,0.8
U,"SigE+, SpoIIID+",spoIVCB,BSU25760,0,0.2,0.2,5,7,7.7,7.4,7.2,7.2,0.1,0.2,0.2
U,"SigE+, SpoIIID+",spoVK,BSU17420,0,-0.3,-0.4,4.9,5.5,6.4,6.8,6.3,6.9,1.6,1.3,1.9
U,"SigE+, SpoIIID+",spoVM,BSU15810,0,-1.3,-0.7,3.7,4.5,4.4,4.4,4.4,4.4,0.3,-0.2,-0.2
U,"SigE+, SpoIIID+",yesJ,BSU06920,0,-0.8,-0.6,3.2,3.7,3.7,2.8,3.1,2.4,-1,-0.9,-0.6
U,"SigE+, SpoIIID+",yesK,BSU06930,0,-1.1,-1.2,0.8,1.1,1.3,1.2,0.9,0.2,-1.6,-0.2,-1
U,"SigE+, SpoIIID+",yhbB,BSU08920,0,0,0,5.5,5.9,5.9,5.7,5.2,5.4,2,1.8,2.1
U,"SigE+, SpoIIID+",yheC,BSU09780,0,-0.1,0.2,6.4,7.4,7.9,7.4,7.2,7.1,0,0.2,0.1
U,"SigE+, SpoIIID+",yknT,BSU14250,0,0,1,7.3,7.8,7.9,7,6.8,6.7,0.2,0.3,0.3
U,"SigE+, SpoIIID+",yknU,BSU14320,0,0.3,0.6,3.6,4,3.9,3.2,2.8,1.3,-0.4,-0.4,-0.3
U,"SigE+, SpoIIID+",yobW,BSU19110,0,0.4,0.6,5.8,5.7,5.2,5.4,5.7,5.3,1.1,0.3,0.4
U,"SigE+, SpoIIID+",yqfT,BSU25120,0,-0.1,0.7,6.3,7.6,8,7.7,8.2,7.6,0.3,0.2,0.4
V,"SigE+, SpoIIID-",bofA,BSU00230,0,0.7,0.6,3.6,3.1,2.7,2.6,2.5,2.4,2.6,2.3,2.5
V,"SigE+, SpoIIID-",citH,BSU39060,0,-0.2,0.2,4.6,4.9,5.3,5.8,4.9,5.2,-0.1,0.4,0.2
V,"SigE+, SpoIIID-",cwlD,BSU01530,0,0.2,1.2,5,4.4,5.2,4.9,5,5,0.8,0.7,0.9
V,"SigE+, SpoIIID-",dacB,BSU23190,0,-0.6,1.6,5.4,4.3,4,2.9,2.9,2,2,1.6,1.9
V,"SigE+, SpoIIID-",divIB,BSU15240,0,-0.3,-0.8,-0.6,-1.1,-1.5,-1.3,-1.4,-0.9,1,0.8,1
V,"SigE+, SpoIIID-",divIC,BSU00620,0,0.5,0.7,1.3,1,0.7,0.2,0.2,0.3,0.3,0.2,0.3
V,"SigE+, SpoIIID-",exuR,BSU12370,0,-0.2,-0.1,2.1,1.4,1.4,1.3,1,1,-0.2,-0.2,-0.2
V,"SigE+, SpoIIID-",exuT,BSU12360,0,0.2,0.4,4.6,4,3.5,3.5,2.4,1.8,-0.2,0.3,-0.1
V,"SigE+, SpoIIID-",gerM,BSU28380,0,-0.4,2.7,7.4,6.7,6.3,5.3,5.4,4.9,1.1,0.9,1.2
V,"SigE+, SpoIIID-",ispG,BSU25070,0,0.8,0.8,1.4,0.6,0.6,-0.8,-0.3,-0.8,1.4,1.6,1.5
V,"SigE+, SpoIIID-",kbaA,BSU01560,0,0.5,0.4,-0.6,0.5,0.9,0.4,0.6,0.5,0.2,0,-0.1
V,"SigE+, SpoIIID-",mlpA,BSU16710,0,-1.1,-1,1.6,1,1.4,0.8,0.9,1,1.6,1.3,1.6
V,"SigE+, SpoIIID-",mmgA,BSU24170,0,0.2,0.9,6.1,6.8,7.2,7,6.5,6.5,0,0,0
V,"SigE+, SpoIIID-",mmgB,BSU24160,0,0,0.7,5.7,6.3,6.8,6.7,6.1,6.2,-0.2,0,0
V,"SigE+, SpoIIID-",mmgC,BSU24150,0,0.1,0.8,6.2,6.8,7.3,7,6.5,6.5,-0.1,0,0
V,"SigE+, SpoIIID-",mmgD,BSU24140,0,-0.1,0.5,5.8,6.4,6.8,6.7,6.1,6.3,-0.2,0,-0.1
V,"SigE+, SpoIIID-",mmgE,BSU24130,0,-0.1,0.4,5.7,6.4,7,6.8,6.2,6.4,-0.3,0,-0.1
V,"SigE+, SpoIIID-",murB,BSU15230,0,-0.8,-1.8,-0.2,-0.7,-0.6,0.3,-0.2,0.1,1,0.8,0.9
V,"SigE+, SpoIIID-",murG,BSU15220,0,-1.8,-1.9,0.3,-0.4,-0.4,0.5,0.1,-0.1,1.5,1.3,1.5
V,"SigE+, SpoIIID-",pdaB,BSU01570,0,0,2.2,6.8,6,5.4,5.1,5.1,5.1,0.4,0.6,0.5
V,"SigE+, SpoIIID-",scoA,BSU38990,0,-0.4,-0.5,4.5,5.2,5.3,5,4.8,3.8,-0.2,0.6,0.3
V,"SigE+, SpoIIID-",scoB,BSU38980,0,-0.6,-0.6,4,4.9,4.9,4.9,4.5,3.8,0.2,0.4,0.2
V,"SigE+, SpoIIID-",spoIID,BSU36750,0,-0.2,1.7,5.3,4.8,4.3,3.9,3.6,3.3,2.2,2,2.3
V,"SigE+, SpoIIID-",spoIIIAC,BSU24410,0,-0.1,2.3,5.6,4.8,4.4,4,3.9,2.9,0.2,0,0.1
V,"SigE+, SpoIIID-",spoIIIAD,BSU24400,0,-0.1,2.2,5.7,4.6,4.3,3.8,3.8,2.7,0.1,0,0
V,"SigE+, SpoIIID-",spoIIIAE,BSU24390,0,-0.1,1.9,5.2,4.2,4,3.5,3,1.9,-0.1,-0.2,-0.1
V,"SigE+, SpoIIID-",spoIIIAF,BSU24380,0,-0.1,2.7,6.3,6,5.7,5,4.6,4.4,0,-0.1,0
V,"SigE+, SpoIIID-",spoIIIAG,BSU24370,0,0,3.1,6.4,5.8,5.7,4.9,4.8,4.4,0,-0.1,0
V,"SigE+, SpoIIID-",spoIIIAH,BSU24360,0,-0.1,3.7,7.4,7,6.6,5.8,5.7,5.5,0.2,-0.1,0
V,"SigE+, SpoIIID-",spoIVA,BSU22800,0,0.5,3.4,8.2,8.1,8.1,7.8,7.7,7.6,0.6,0.7,0.8
V,"SigE+, SpoIIID-",spoIVFA,BSU27980,0,-0.2,1.8,5.7,4.8,4.4,3.8,3.5,2.5,1.9,1.7,2
V,"SigE+, SpoIIID-",spoIVFB,BSU27970,0,-0.1,1.3,5.3,4.3,3.9,3.1,2.9,1.4,1.9,1.8,1.9
V,"SigE+, SpoIIID-",spoVB,BSU27670,0,0.1,1,4.6,3.5,3.3,2.3,2.2,1.5,0.2,0.7,0.7
V,"SigE+, SpoIIID-",spoVD,BSU15170,0,-0.2,1.6,5.8,5.1,4.8,4.3,4.2,3.3,1.4,1.3,1.7
V,"SigE+, SpoIIID-",spoVE,BSU15210,0,-1.7,-2.1,0.6,0.1,-0.5,-0.7,-0.9,-1.9,1.2,0.9,0.9
V,"SigE+, SpoIIID-",stoA,BSU13840,0,-0.4,0,4.2,3.7,3.8,4,3.7,4.3,1.2,1,1.7
V,"SigE+, SpoIIID-",yaaH,BSU00160,0,-0.1,1.8,7,7.1,7.2,6.8,6.8,6.7,0.4,0.6,0.9
V,"SigE+, SpoIIID-",yabP,BSU00600,0,-1.2,-1.1,1.9,1.6,1.2,0.5,0.5,0.1,0.3,0.2,0.4
V,"SigE+, SpoIIID-",yabQ,BSU00610,0,-1,-1,2.2,1.6,1.2,0.7,0.7,0,0.9,0.7,0.7
V,"SigE+, SpoIIID-",yabR,BSU00630,0,1,0.8,1.1,0.9,0.7,0,0.2,0.1,1.3,1,1.3
V,"SigE+, SpoIIID-",ycgF,BSU03090,0,0.8,0.6,3.1,1.9,1.7,0.6,0.1,-0.3,2.6,2.2,2.3
V,"SigE+, SpoIIID-",ycgG,BSU03100,0,1.1,0.7,3.6,2.5,4,5.1,4.7,4.6,2.7,2.3,2.5
V,"SigE+, SpoIIID-",ydbI,BSU04480,0,-0.3,-0.4,1.7,1.6,1.8,1.7,1.6,1.8,1.2,0.9,1.3
V,"SigE+, SpoIIID-",ydcC,BSU04630,0,-1,0.3,4.9,4.2,3.7,2.8,3,2.5,1.1,0.9,0.8
V,"SigE+, SpoIIID-",yflB,BSU07735,0,0.2,0.4,0,0.7,1,2,1.9,1.7,-0.3,-0.3,-0.1
V,"SigE+, SpoIIID-",yhaX,BSU09830,0,-0.2,0.1,5.4,5.5,5.2,4.8,4.6,4.3,0.2,0.2,-0.1
V,"SigE+, SpoIIID-",yhbH,BSU08980,0,0.6,1.7,7.2,6.8,6.8,7.2,7.1,7.1,1.3,1,1.2
V,"SigE+, SpoIIID-",yhfN,BSU10290,0,0,0.5,4.1,3.5,2.8,2.9,2.3,2,0.6,0.6,0.6
V,"SigE+, SpoIIID-",yhfO,BSU10310,0,-0.8,-1.3,-1.2,-2,-2.3,-2.2,-2.1,-1.6,-0.4,-0.2,-0.2
V,"SigE+, SpoIIID-",yitC,BSU10940,0,0,-0.1,0.4,0.4,5.7,6.8,6,5.8,0.1,0.2,0.2
V,"SigE+, SpoIIID-",yitD,BSU10950,0,-0.1,-0.2,0.3,0.3,5.3,6.6,5.9,5.8,0.1,0.1,0.2
V,"SigE+, SpoIIID-",yitE,BSU10960,0,0,0.9,4,3,3.1,2.3,2.8,2.7,0,0.1,-0.1
V,"SigE+, SpoIIID-",yjbE,BSU11510,0,-0.2,0.8,4.1,3.1,2.8,2.8,3.1,3.4,0.4,0.4,0.7
V,"SigE+, SpoIIID-",yjcA,BSU11790,0,0,0.1,4.9,5.1,5.1,4.7,4.8,5.1,0.1,0.2,0.5
V,"SigE+, SpoIIID-",yjmC,BSU12320,0,0.3,0.9,6,6.1,6.1,5.6,5.3,5.1,0.1,0.3,-0.1
V,"SigE+, SpoIIID-",yjmD,BSU12330,0,0.2,0.9,5.9,5.6,5.5,5.2,4.7,4.7,-0.2,0.4,-0.2
V,"SigE+, SpoIIID-",yjmF,BSU12350,0,0.2,0.6,5.3,4.7,4.3,4.1,3.4,2.7,-0.1,0.3,-0.1
V,"SigE+, SpoIIID-",ykvI,BSU13710,0,-0.4,0.6,3.7,2.8,2.5,1.7,1,0.4,0.1,0.2,0.1
V,"SigE+, SpoIIID-",ykvU,BSU13830,0,0,0.9,5,3.9,3.4,2.5,2.4,1.6,0.7,0.5,0.6
V,"SigE+, SpoIIID-",ylaK,BSU14810,0,-0.1,1.8,6.8,6.9,6.8,6.4,6.1,6.3,0.8,0.7,1
V,"SigE+, SpoIIID-",ylaM,BSU14830,0,-0.1,1.1,5.5,5.3,5.2,4.6,4.7,4.6,1.1,0.9,1
V,"SigE+, SpoIIID-",ylbJ,BSU15030,0,0.1,1,4.2,3.2,3.1,2.1,1.3,0.8,0.2,0.3,0.4
V,"SigE+, SpoIIID-",ylbK,BSU15040,0,0,-0.2,0.7,0.2,-0.1,-1.6,-1.8,-2.3,0.9,0.9,0.9
V,"SigE+, SpoIIID-",yloB,BSU15650,0,0.1,1.5,5.8,4.7,4.4,3.6,3.5,2.1,0.5,0.5,0.7
V,"SigE+, SpoIIID-",ylxY,BSU16700,0,-1.1,-1.1,1.3,0.4,0,-1.3,-1.3,-1.6,2,1.5,1.9
V,"SigE+, SpoIIID-",yngE,BSU18210,0,0,0.2,4.5,5.1,5.4,5.9,5.2,5.9,-0.2,-0.1,-0.1
V,"SigE+, SpoIIID-",yngF,BSU18220,0,0.1,0.3,4.8,5.4,5.8,6.3,5.7,6.1,-0.2,-0.2,-0.1
V,"SigE+, SpoIIID-",yngG,BSU18230,0,0.1,0.3,4.8,5.4,5.9,6.4,5.7,6.5,-0.2,-0.2,-0.2
V,"SigE+, SpoIIID-",yngH,BSU18240,0,0.2,0.3,5.1,5.7,6.1,6.6,6,6.7,-0.2,-0.2,-0.2
V,"SigE+, SpoIIID-",yngI,BSU18250,0,0,0.3,4.9,5.4,5.8,6.4,5.8,6.5,-0.2,-0.2,-0.2
V,"SigE+, SpoIIID-",yngJ,BSU18260,0,0.2,0.9,6.3,6.4,6.7,6.9,6.6,7,0.1,-0.2,-0.1
V,"SigE+, SpoIIID-",ypbG,BSU22980,0,0.7,-0.2,0.7,0.5,1.9,2.9,1.7,1.9,1.1,1.3,1.1
V,"SigE+, SpoIIID-",ypiA,BSU22590,0,0.5,0.5,2.3,2.4,2.3,1.8,1.6,1.8,0.7,0.7,0.7
V,"SigE+, SpoIIID-",ypjB,BSU22520,0,-0.9,-0.2,2,1.3,0.8,0.2,0.2,-0.5,0.1,-0.2,0
V,"SigE+, SpoIIID-",yqeW,BSU25420,0,0.1,0.6,2.9,1.7,1.6,1.4,0.7,0.7,-0.2,0.2,0.1
V,"SigE+, SpoIIID-",yqfC,BSU25360,0,-0.7,-0.2,4.3,4.6,4.4,3.4,3.6,3.1,1.5,1.3,0.9
V,"SigE+, SpoIIID-",yqfD,BSU25350,0,-0.7,0.1,4.3,3.8,3.9,3.1,3.3,3,1.5,1.2,1
V,"SigE+, SpoIIID-",yqfZ,BSU25060,0,1.1,1.8,4.1,3.1,2.9,0.6,1.2,0.4,1,1.2,1.5
V,"SigE+, SpoIIID-",yqiQ,BSU24120,0,0,0.5,5,5.7,6.3,6.1,5.7,5.7,0.7,0.7,0.6
V,"SigE+, SpoIIID-",yrbG,BSU27680,0,0,-0.1,2.1,4.7,5.3,4.9,5.3,5.3,1.3,1.1,1.6
V,"SigE+, SpoIIID-",yrzE,BSU27690,0,-0.1,2.4,6.9,6.4,5.8,5.1,4.8,4.1,0.2,0.3,0.5
V,"SigE+, SpoIIID-",ytrI,BSU29240,0,-0.2,0.7,4.4,3.5,2.9,2.7,1.9,2,0.1,0.2,0.4
V,"SigE+, SpoIIID-",ytvI,BSU29160,0,-0.2,1.2,4.6,3.9,3.6,2.9,2.7,2.1,0.6,0.1,0.3
V,"SigE+, SpoIIID-",ytxC,BSU28960,0,-1.1,-0.3,2.9,2.5,2.2,1.2,1.5,0.8,1.2,0.9,1.2
V,"SigE+, SpoIIID-",ywcA,BSU38240,0,-0.5,-0.2,3.8,4.4,4.6,4.7,4.3,4.2,-1,0,-0.9
V,"SigE+, SpoIIID-",ywcB,BSU38230,0,-0.1,0.2,4.2,4.6,4.9,4.7,4.4,4.1,0,0.3,-0.1
V,"SigE+, SpoIIID-",ywlB,BSU36960,0,-1.8,0,3.4,2.8,2.5,2.1,2.6,2.3,0.6,-0.1,0.3
V,"SigE+, SpoIIID-",yxjC,BSU39000,0,-0.3,-0.3,4,4.8,4.8,4.6,4.5,2.5,-0.2,0.4,0
V,"SigE+, SpoIIID-",yxjF,BSU38970,0,-0.5,-0.6,3.8,4.6,4.9,4.9,4.6,3.8,0.7,0.8,0.9
V,"SigE+, SpoIIID-",yyaD,BSU40940,0,0.1,0.1,2.4,1.3,1.3,0.4,0.3,0.2,1.3,1.2,1.4
W,"Spo0A+, SigE+",yisI,BSU10730,0,1.1,3.3,2.6,3,3.7,4.3,3.9,4.1,-0.6,-0.9,-0.6